model,feature_subset,hyperparameters,hyperparameter_search_type,cv_total_time,cv_iters,cv_time_per_iter,training_time,avg_training_score
histgradientboost,manual,"OrderedDict([('regression__learning_rate', 0.18816077077945562), ('regression__max_depth', 2), ('regression__max_features', 0.31165993681626947), ('regression__max_iter', 50), ('regression__max_leaf_nodes', 60), ('regression__min_samples_leaf', 200)])",bayes,28.465141534805298,50,0.569302830696106,0.050995826721191406,83.38184375003458
histgradientboost,filter,"OrderedDict([('regression__learning_rate', 0.13430802331510008), ('regression__max_depth', 8), ('regression__max_features', 0.4913920710479611), ('regression__max_iter', 50), ('regression__max_leaf_nodes', 9), ('regression__min_samples_leaf', 20)])",bayes,28.340924501419067,50,0.5668184900283814,0.07323598861694336,82.60312820261804
histgradientboost,wrapper,"OrderedDict([('regression__learning_rate', 0.1573133893916925), ('regression__max_depth', 3), ('regression__max_features', 0.7429557875160375), ('regression__max_iter', 99), ('regression__max_leaf_nodes', 11), ('regression__min_samples_leaf', 115)])",bayes,26.02744150161743,50,0.5205488300323486,0.07174015045166016,82.84526131726716
histgradientboost,no_selection,"OrderedDict([('regression__learning_rate', 0.187274215988719), ('regression__max_depth', 2), ('regression__max_features', 0.9594050001495171), ('regression__max_iter', 117), ('regression__max_leaf_nodes', 13), ('regression__min_samples_leaf', 125)])",bayes,44.810617446899414,50,0.8962123489379883,0.27144837379455566,82.97741054803666
