model,feature_subset,hyperparameters,hyperparameter_search_type,cv_total_time,cv_iters,cv_time_per_iter,training_time,avg_training_score
svm_linear,manual,"{'preprocessing__cat__oh__min_frequency': 0.005067687245650943, 'regression__C': 71.0411544538531, 'regression__epsilon': 0.26633253593242695, 'regression__tol': 0.041821644626507753}",randomized,1.4980344772338867,100,0.014980344772338868,0.025936603546142578,91.26781654784642
svm_linear,filter,"{'preprocessing__cat__oh__min_frequency': 0.005067687245650943, 'regression__C': 71.0411544538531, 'regression__epsilon': 0.26633253593242695, 'regression__tol': 0.041821644626507753}",randomized,1.861642599105835,100,0.01861642599105835,0.027294158935546875,91.05567296412445
svm_linear,wrapper,"{'preprocessing__cat__oh__min_frequency': 0.005067687245650943, 'regression__C': 71.0411544538531, 'regression__epsilon': 0.26633253593242695, 'regression__tol': 0.041821644626507753}",randomized,3.111152172088623,100,0.03111152172088623,0.0407259464263916,91.11874517574594
svm_linear,no_selection,"{'preprocessing__cat__oh__min_frequency': 0.008323221380271183, 'regression__C': 0.45855851094345235, 'regression__epsilon': 0.001077199316899006, 'regression__tol': 0.00013092485533875217}",randomized,97.80935859680176,100,0.9780935859680175,0.26514530181884766,91.22543953579348
